task,node,topic,timer_handle,callback_duration_us
planning,waypoint_manager_node_mission_selective,,y,73.462
planning,waypoint_manager_node_mission_selective,,y,62.029
planning,waypoint_manager_node_mission_selective,,y,81.6
planning,waypoint_manager_node_mission_selective,,y,67.703
planning,waypoint_manager_node_mission_selective,,y,73.974
planning,waypoint_manager_node_mission_selective,,y,120.305
planning,waypoint_manager_node_mission_selective,,y,68.905
planning,waypoint_manager_node_mission_selective,,y,63.348
planning,waypoint_manager_node_mission_selective,,y,114.03
planning,waypoint_manager_node_mission_selective,,y,82.396
planning,waypoint_manager_node_mission_selective,,y,90.679
planning,waypoint_manager_node_mission_selective,,y,75.4
planning,waypoint_manager_node_mission_selective,,y,57.61
planning,waypoint_manager_node_mission_selective,,y,58.278
planning,waypoint_manager_node_mission_selective,,y,80.375
planning,waypoint_manager_node_mission_selective,,y,76.92
planning,waypoint_manager_node_mission_selective,,y,101.231
planning,waypoint_manager_node_mission_selective,,y,64.115
planning,waypoint_manager_node_mission_selective,,y,65.074
planning,waypoint_manager_node_mission_selective,,y,67.705
planning,waypoint_manager_node_mission_selective,,y,92.34
planning,waypoint_manager_node_mission_selective,,y,65.82
planning,waypoint_manager_node_mission_selective,,y,86.69
planning,waypoint_manager_node_mission_selective,,y,66.858
planning,waypoint_manager_node_mission_selective,,y,77.091
planning,waypoint_manager_node_mission_selective,,y,84.05
planning,waypoint_manager_node_mission_selective,,y,65.559
planning,waypoint_manager_node_mission_selective,,y,59.391
planning,waypoint_manager_node_mission_selective,,y,64.98
planning,waypoint_manager_node_mission_selective,,y,63.593
planning,waypoint_manager_node_mission_selective,,y,85.349
planning,waypoint_manager_node_mission_selective,,y,66.564
planning,waypoint_manager_node_mission_selective,,y,76.661
planning,waypoint_manager_node_mission_selective,,y,63.418
planning,waypoint_manager_node_mission_selective,,y,143.327
planning,waypoint_manager_node_mission_selective,,y,87.948
planning,waypoint_manager_node_mission_selective,,y,130.033
planning,waypoint_manager_node_mission_selective,,y,73.95
planning,waypoint_manager_node_mission_selective,,y,63.408
planning,waypoint_manager_node_mission_selective,,y,72.337
planning,waypoint_manager_node_mission_selective,,y,78.256
planning,waypoint_manager_node_mission_selective,,y,71.772
planning,waypoint_manager_node_mission_selective,,y,62.733
planning,waypoint_manager_node_mission_selective,,y,66.847
planning,waypoint_manager_node_mission_selective,,y,83.386
planning,waypoint_manager_node_mission_selective,,y,73.976
planning,waypoint_manager_node_mission_selective,,y,69.09
planning,waypoint_manager_node_mission_selective,,y,122.897
planning,waypoint_manager_node_mission_selective,,y,94.683
planning,waypoint_manager_node_mission_selective,,y,121.701
planning,waypoint_manager_node_mission_selective,,y,65.524
planning,waypoint_manager_node_mission_selective,,y,90.555
planning,waypoint_manager_node_mission_selective,,y,675.292
planning,waypoint_manager_node_mission_selective,,y,109.929
planning,waypoint_manager_node_mission_selective,,y,87.008
planning,waypoint_manager_node_mission_selective,,y,84.779
planning,waypoint_manager_node_mission_selective,,y,91.514
planning,waypoint_manager_node_mission_selective,,y,132.897
planning,waypoint_manager_node_mission_selective,,y,123.688
planning,waypoint_manager_node_mission_selective,,y,62.848
planning,waypoint_manager_node_mission_selective,,y,76.875
planning,waypoint_manager_node_mission_selective,,y,76.717
planning,waypoint_manager_node_mission_selective,,y,75.009
planning,waypoint_manager_node_mission_selective,,y,65.202
planning,waypoint_manager_node_mission_selective,,y,76.218
planning,waypoint_manager_node_mission_selective,,y,95.649
planning,waypoint_manager_node_mission_selective,,y,75.277
planning,waypoint_manager_node_mission_selective,,y,76.647
planning,waypoint_manager_node_mission_selective,,y,80.34
planning,waypoint_manager_node_mission_selective,,y,65.547
planning,waypoint_manager_node_mission_selective,,y,94.618
planning,waypoint_manager_node_mission_selective,,y,74.809
planning,waypoint_manager_node_mission_selective,,y,85.544
planning,waypoint_manager_node_mission_selective,,y,74.571
planning,waypoint_manager_node_mission_selective,,y,101.218
planning,waypoint_manager_node_mission_selective,,y,91.079
planning,waypoint_manager_node_mission_selective,,y,69.187
planning,waypoint_manager_node_mission_selective,,y,82.84
planning,waypoint_manager_node_mission_selective,,y,82.961
planning,waypoint_manager_node_mission_selective,,y,80.706
planning,waypoint_manager_node_mission_selective,,y,73.047
planning,waypoint_manager_node_mission_selective,,y,72.673
planning,waypoint_manager_node_mission_selective,,y,75.711
planning,waypoint_manager_node_mission_selective,,y,66.591
planning,waypoint_manager_node_mission_selective,,y,60.981
planning,waypoint_manager_node_mission_selective,,y,93.721
planning,waypoint_manager_node_mission_selective,,y,60.519
planning,waypoint_manager_node_mission_selective,,y,76.458
planning,waypoint_manager_node_mission_selective,,y,72.502
planning,waypoint_manager_node_mission_selective,,y,89.975
planning,waypoint_manager_node_mission_selective,,y,79.605
planning,waypoint_manager_node_mission_selective,,y,134.742
planning,waypoint_manager_node_mission_selective,,y,87.419
planning,waypoint_manager_node_mission_selective,,y,58.179
planning,waypoint_manager_node_mission_selective,,y,72.278
planning,waypoint_manager_node_mission_selective,,y,53.143
planning,waypoint_manager_node_mission_selective,,y,62.753
planning,waypoint_manager_node_mission_selective,,y,120.645
planning,waypoint_manager_node_mission_selective,,y,69.447
planning,waypoint_manager_node_mission_selective,,y,89.58
planning,waypoint_manager_node_mission_selective,,y,93.77
planning,waypoint_manager_node_mission_selective,,y,86.592
planning,waypoint_manager_node_mission_selective,,y,38.65
planning,waypoint_manager_node_mission_selective,,y,50.728
planning,waypoint_manager_node_mission_selective,,y,89.242
planning,waypoint_manager_node_mission_selective,,y,82.332
planning,waypoint_manager_node_mission_selective,,y,111.378
planning,waypoint_manager_node_mission_selective,,y,74.135
planning,waypoint_manager_node_mission_selective,,y,61.799
planning,waypoint_manager_node_mission_selective,,y,65.817
planning,waypoint_manager_node_mission_selective,,y,44.334
planning,waypoint_manager_node_mission_selective,,y,70.931
planning,waypoint_manager_node_mission_selective,,y,74.039
planning,waypoint_manager_node_mission_selective,,y,64.266
planning,waypoint_manager_node_mission_selective,,y,73.221
planning,waypoint_manager_node_mission_selective,,y,75.108
planning,waypoint_manager_node_mission_selective,,y,116.761
planning,waypoint_manager_node_mission_selective,,y,72.367
planning,waypoint_manager_node_mission_selective,,y,72.785
planning,waypoint_manager_node_mission_selective,,y,75.989
planning,waypoint_manager_node_mission_selective,,y,53.006
planning,waypoint_manager_node_mission_selective,,y,90.428
planning,waypoint_manager_node_mission_selective,,y,75.404
planning,waypoint_manager_node_mission_selective,,y,109.362
planning,waypoint_manager_node_mission_selective,,y,73.38
planning,waypoint_manager_node_mission_selective,,y,78.679
planning,waypoint_manager_node_mission_selective,,y,69.212
planning,waypoint_manager_node_mission_selective,,y,65.469
planning,waypoint_manager_node_mission_selective,,y,66.328
planning,waypoint_manager_node_mission_selective,,y,75.412
planning,waypoint_manager_node_mission_selective,,y,83.102
planning,waypoint_manager_node_mission_selective,,y,67.72
planning,waypoint_manager_node_mission_selective,,y,102.76
planning,waypoint_manager_node_mission_selective,,y,54.794
planning,waypoint_manager_node_mission_selective,,y,82.135
planning,waypoint_manager_node_mission_selective,,y,88.582
planning,waypoint_manager_node_mission_selective,,y,76.054
planning,waypoint_manager_node_mission_selective,,y,73.598
planning,waypoint_manager_node_mission_selective,,y,91.481
planning,waypoint_manager_node_mission_selective,,y,74.901
planning,waypoint_manager_node_mission_selective,,y,70.67
planning,waypoint_manager_node_mission_selective,,y,83.554
planning,waypoint_manager_node_mission_selective,,y,82.821
planning,waypoint_manager_node_mission_selective,,y,108.97
planning,waypoint_manager_node_mission_selective,,y,70.44
planning,waypoint_manager_node_mission_selective,,y,68.037
planning,waypoint_manager_node_mission_selective,,y,82.793
planning,waypoint_manager_node_mission_selective,,y,76.383
planning,waypoint_manager_node_mission_selective,,y,58.403
planning,waypoint_manager_node_mission_selective,,y,72.021
planning,waypoint_manager_node_mission_selective,,y,71.234
planning,waypoint_manager_node_mission_selective,,y,57.89
planning,waypoint_manager_node_mission_selective,,y,63.4
planning,waypoint_manager_node_mission_selective,,y,67.103
planning,waypoint_manager_node_mission_selective,,y,73.862
planning,waypoint_manager_node_mission_selective,,y,76.963
planning,waypoint_manager_node_mission_selective,,y,61.307
planning,waypoint_manager_node_mission_selective,,y,69.013
planning,waypoint_manager_node_mission_selective,,y,72.655
planning,waypoint_manager_node_mission_selective,,y,67.963
planning,waypoint_manager_node_mission_selective,,y,88.941
planning,waypoint_manager_node_mission_selective,,y,62.764
planning,waypoint_manager_node_mission_selective,,y,74.546
planning,waypoint_manager_node_mission_selective,,y,67.056
planning,waypoint_manager_node_mission_selective,,y,65.781
planning,waypoint_manager_node_mission_selective,,y,56.729
planning,waypoint_manager_node_mission_selective,,y,65.661
planning,waypoint_manager_node_mission_selective,,y,70.346
planning,waypoint_manager_node_mission_selective,,y,63.592
planning,waypoint_manager_node_mission_selective,,y,68.209
planning,waypoint_manager_node_mission_selective,,y,63.808
planning,waypoint_manager_node_mission_selective,,y,67.35
planning,waypoint_manager_node_mission_selective,,y,70.17
planning,waypoint_manager_node_mission_selective,,y,60.974
planning,waypoint_manager_node_mission_selective,,y,62.082
planning,waypoint_manager_node_mission_selective,,y,79.287
planning,waypoint_manager_node_mission_selective,,y,60.764
planning,waypoint_manager_node_mission_selective,,y,105.15
planning,waypoint_manager_node_mission_selective,,y,60.004
planning,waypoint_manager_node_mission_selective,,y,59.053
planning,waypoint_manager_node_mission_selective,,y,78.08
planning,waypoint_manager_node_mission_selective,,y,57.537
planning,waypoint_manager_node_mission_selective,,y,60.784
planning,waypoint_manager_node_mission_selective,,y,65.076
planning,waypoint_manager_node_mission_selective,,y,63.333
planning,waypoint_manager_node_mission_selective,,y,80.253
planning,waypoint_manager_node_mission_selective,,y,65.732
planning,waypoint_manager_node_mission_selective,,y,66.262
planning,waypoint_manager_node_mission_selective,,y,66.849
planning,waypoint_manager_node_mission_selective,,y,75.778
planning,waypoint_manager_node_mission_selective,,y,88.287
planning,waypoint_manager_node_mission_selective,,y,65.931
planning,waypoint_manager_node_mission_selective,,y,86.388
planning,waypoint_manager_node_mission_selective,,y,111.384
planning,waypoint_manager_node_mission_selective,,y,78.39
planning,waypoint_manager_node_mission_selective,,y,89.302
planning,waypoint_manager_node_mission_selective,,y,72.175
planning,waypoint_manager_node_mission_selective,,y,65.962
planning,waypoint_manager_node_mission_selective,,y,61.476
planning,waypoint_manager_node_mission_selective,,y,90.663
planning,waypoint_manager_node_mission_selective,,y,74.38
planning,waypoint_manager_node_mission_selective,,y,62.102
planning,waypoint_manager_node_mission_selective,,y,92.704
planning,waypoint_manager_node_mission_selective,,y,62.879
planning,waypoint_manager_node_mission_selective,,y,61.581
planning,waypoint_manager_node_mission_selective,,y,63.327
planning,waypoint_manager_node_mission_selective,,y,57.537
planning,waypoint_manager_node_mission_selective,,y,104.878
planning,waypoint_manager_node_mission_selective,,y,105.132
planning,waypoint_manager_node_mission_selective,,y,72.69
planning,waypoint_manager_node_mission_selective,,y,78.304
planning,waypoint_manager_node_mission_selective,,y,72.624
planning,waypoint_manager_node_mission_selective,,y,98.526
planning,waypoint_manager_node_mission_selective,,y,108.201
planning,waypoint_manager_node_mission_selective,,y,73.707
planning,waypoint_manager_node_mission_selective,,y,62.748
planning,waypoint_manager_node_mission_selective,,y,64.931
planning,waypoint_manager_node_mission_selective,,y,72.386
planning,waypoint_manager_node_mission_selective,,y,59.596
planning,waypoint_manager_node_mission_selective,,y,67.687
planning,waypoint_manager_node_mission_selective,,y,75.673
planning,waypoint_manager_node_mission_selective,,y,69.508
planning,waypoint_manager_node_mission_selective,,y,64.199
planning,waypoint_manager_node_mission_selective,,y,140.856
planning,waypoint_manager_node_mission_selective,,y,69.974
planning,waypoint_manager_node_mission_selective,,y,74.552
planning,waypoint_manager_node_mission_selective,,y,46.535
planning,waypoint_manager_node_mission_selective,,y,113.508
planning,waypoint_manager_node_mission_selective,,y,71.238
planning,waypoint_manager_node_mission_selective,,y,70.951
planning,waypoint_manager_node_mission_selective,,y,72.912
planning,waypoint_manager_node_mission_selective,,y,57.77
planning,waypoint_manager_node_mission_selective,,y,72.052
planning,waypoint_manager_node_mission_selective,,y,62.573
planning,waypoint_manager_node_mission_selective,,y,63.801
planning,waypoint_manager_node_mission_selective,,y,109.688
planning,waypoint_manager_node_mission_selective,,y,52.562
planning,waypoint_manager_node_mission_selective,,y,62.93
planning,waypoint_manager_node_mission_selective,,y,70.314
planning,waypoint_manager_node_mission_selective,,y,65.004
planning,waypoint_manager_node_mission_selective,,y,72.734
planning,waypoint_manager_node_mission_selective,,y,64.784
planning,waypoint_manager_node_mission_selective,,y,65.809
planning,waypoint_manager_node_mission_selective,,y,75.997
planning,waypoint_manager_node_mission_selective,,y,76.035
planning,waypoint_manager_node_mission_selective,,y,92.45
planning,waypoint_manager_node_mission_selective,,y,62.059
planning,waypoint_manager_node_mission_selective,,y,68.733
planning,waypoint_manager_node_mission_selective,,y,73.706
planning,waypoint_manager_node_mission_selective,,y,60.328
planning,waypoint_manager_node_mission_selective,,y,75.449
planning,waypoint_manager_node_mission_selective,,y,69.557
planning,waypoint_manager_node_mission_selective,,y,82.951
planning,waypoint_manager_node_mission_selective,,y,94.91
planning,waypoint_manager_node_mission_selective,,y,71.211
planning,waypoint_manager_node_mission_selective,,y,135.981
planning,waypoint_manager_node_mission_selective,,y,64.928
planning,waypoint_manager_node_mission_selective,,y,62.358
planning,waypoint_manager_node_mission_selective,,y,73.113
planning,waypoint_manager_node_mission_selective,,y,70.949
planning,waypoint_manager_node_mission_selective,,y,67.022
planning,waypoint_manager_node_mission_selective,,y,60.758
planning,waypoint_manager_node_mission_selective,,y,92.571
planning,waypoint_manager_node_mission_selective,,y,68.798
planning,waypoint_manager_node_mission_selective,,y,86.687
planning,waypoint_manager_node_mission_selective,,y,87.81
planning,waypoint_manager_node_mission_selective,,y,66.255
planning,waypoint_manager_node_mission_selective,,y,68.576
planning,waypoint_manager_node_mission_selective,,y,56.395
planning,waypoint_manager_node_mission_selective,,y,71.766
planning,waypoint_manager_node_mission_selective,,y,54.295
planning,waypoint_manager_node_mission_selective,,y,46.808
planning,waypoint_manager_node_mission_selective,,y,65.702
planning,waypoint_manager_node_mission_selective,,y,49.22
planning,waypoint_manager_node_mission_selective,,y,54.828
planning,waypoint_manager_node_mission_selective,,y,56.517
planning,waypoint_manager_node_mission_selective,,y,43.218
planning,waypoint_manager_node_mission_selective,,y,53.877
planning,waypoint_manager_node_mission_selective,,y,54.983
planning,waypoint_manager_node_mission_selective,,y,57.103
planning,waypoint_manager_node_mission_selective,,y,50.856
planning,waypoint_manager_node_mission_selective,,y,57.057
planning,waypoint_manager_node_mission_selective,,y,60.553
planning,waypoint_manager_node_mission_selective,,y,150.519
planning,waypoint_manager_node_mission_selective,,y,54.85
planning,waypoint_manager_node_mission_selective,,y,57.017
planning,waypoint_manager_node_mission_selective,,y,65.677
planning,waypoint_manager_node_mission_selective,,y,49.624
planning,waypoint_manager_node_mission_selective,,y,64.061
planning,waypoint_manager_node_mission_selective,,y,57.01
planning,waypoint_manager_node_mission_selective,,y,45.416
planning,waypoint_manager_node_mission_selective,,y,60.677
planning,waypoint_manager_node_mission_selective,,y,47.979
planning,waypoint_manager_node_mission_selective,,y,44.052
planning,waypoint_manager_node_mission_selective,,y,49.298
planning,waypoint_manager_node_mission_selective,,y,56.934
planning,waypoint_manager_node_mission_selective,,y,54.034
planning,waypoint_manager_node_mission_selective,,y,58.723
planning,waypoint_manager_node_mission_selective,,y,50.672
planning,waypoint_manager_node_mission_selective,,y,57.46
planning,waypoint_manager_node_mission_selective,,y,0.068
planning,waypoint_manager_node_mission_selective,,y,50.27
planning,waypoint_manager_node_mission_selective,,y,50.788
planning,waypoint_manager_node_mission_selective,,y,56.532
planning,waypoint_manager_node_mission_selective,,y,59.477
planning,waypoint_manager_node_mission_selective,,y,50.476
planning,waypoint_manager_node_mission_selective,,y,46.931
planning,waypoint_manager_node_mission_selective,,y,50.489
planning,waypoint_manager_node_mission_selective,,y,50.747
planning,waypoint_manager_node_mission_selective,,y,56.099
planning,waypoint_manager_node_mission_selective,,y,68.993
planning,waypoint_manager_node_mission_selective,,y,59.886
planning,waypoint_manager_node_mission_selective,,y,57.193
planning,waypoint_manager_node_mission_selective,,y,52.638
planning,waypoint_manager_node_mission_selective,,y,118.496
planning,waypoint_manager_node_mission_selective,,y,57.506
planning,waypoint_manager_node_mission_selective,,y,49.192
planning,waypoint_manager_node_mission_selective,,y,54.154
planning,waypoint_manager_node_mission_selective,,y,62.154
planning,waypoint_manager_node_mission_selective,,y,57.729
planning,waypoint_manager_node_mission_selective,,y,57.09
planning,waypoint_manager_node_mission_selective,,y,43.63
planning,waypoint_manager_node_mission_selective,,y,63.945
planning,waypoint_manager_node_mission_selective,,y,53.549
planning,waypoint_manager_node_mission_selective,,y,65.788
planning,waypoint_manager_node_mission_selective,,y,54.957
planning,waypoint_manager_node_mission_selective,,y,51.892
planning,waypoint_manager_node_mission_selective,,y,57.367
planning,waypoint_manager_node_mission_selective,,y,47.941
planning,waypoint_manager_node_mission_selective,,y,158.581
planning,waypoint_manager_node_mission_selective,,y,54.29
planning,waypoint_manager_node_mission_selective,,y,64.017
planning,waypoint_manager_node_mission_selective,,y,54.817
planning,waypoint_manager_node_mission_selective,,y,52.181
planning,waypoint_manager_node_mission_selective,,y,115.813
planning,waypoint_manager_node_mission_selective,,y,482.805
planning,waypoint_manager_node_mission_selective,,y,55.285
planning,waypoint_manager_node_mission_selective,,y,53.086
planning,waypoint_manager_node_mission_selective,,y,46.159
planning,waypoint_manager_node_mission_selective,,y,48.887
planning,waypoint_manager_node_mission_selective,,y,53.355
planning,waypoint_manager_node_mission_selective,,y,53.76
planning,waypoint_manager_node_mission_selective,,y,62.77
planning,waypoint_manager_node_mission_selective,,y,60.343
planning,waypoint_manager_node_mission_selective,,y,62.3
planning,waypoint_manager_node_mission_selective,,y,59.789
planning,waypoint_manager_node_mission_selective,,y,55.649
planning,waypoint_manager_node_mission_selective,,y,57.477
planning,waypoint_manager_node_mission_selective,,y,52.726
planning,waypoint_manager_node_mission_selective,,y,57.627
planning,waypoint_manager_node_mission_selective,,y,62.894
planning,waypoint_manager_node_mission_selective,,y,56.391
planning,waypoint_manager_node_mission_selective,,y,53.295
planning,waypoint_manager_node_mission_selective,,y,124.044
planning,waypoint_manager_node_mission_selective,,y,47.248
planning,waypoint_manager_node_mission_selective,,y,68.442
planning,waypoint_manager_node_mission_selective,,y,57.478
planning,waypoint_manager_node_mission_selective,,y,56.875
planning,waypoint_manager_node_mission_selective,,y,57.221
planning,waypoint_manager_node_mission_selective,,y,56.339
planning,waypoint_manager_node_mission_selective,,y,61.181
planning,waypoint_manager_node_mission_selective,,y,52.951
planning,waypoint_manager_node_mission_selective,,y,56.912
planning,waypoint_manager_node_mission_selective,,y,56.138
planning,waypoint_manager_node_mission_selective,,y,59.256
planning,waypoint_manager_node_mission_selective,,y,61.552
planning,waypoint_manager_node_mission_selective,,y,48.665
planning,waypoint_manager_node_mission_selective,,y,46.195
planning,waypoint_manager_node_mission_selective,,y,55.829
planning,waypoint_manager_node_mission_selective,,y,59.533
planning,waypoint_manager_node_mission_selective,,y,67.254
planning,waypoint_manager_node_mission_selective,,y,49.481
planning,waypoint_manager_node_mission_selective,,y,53.644
planning,waypoint_manager_node_mission_selective,,y,56.211
planning,waypoint_manager_node_mission_selective,,y,57.79
planning,waypoint_manager_node_mission_selective,,y,52.066
planning,waypoint_manager_node_mission_selective,,y,50.05
planning,waypoint_manager_node_mission_selective,,y,55.116
planning,waypoint_manager_node_mission_selective,,y,56.099
planning,waypoint_manager_node_mission_selective,,y,62.513
planning,waypoint_manager_node_mission_selective,,y,65.195
planning,waypoint_manager_node_mission_selective,,y,68.563
planning,waypoint_manager_node_mission_selective,,y,52.791
planning,waypoint_manager_node_mission_selective,,y,55.127
planning,waypoint_manager_node_mission_selective,,y,60.26
planning,waypoint_manager_node_mission_selective,,y,56.733
planning,waypoint_manager_node_mission_selective,,y,52.545
planning,waypoint_manager_node_mission_selective,,y,63.273
planning,waypoint_manager_node_mission_selective,,y,50.179
planning,waypoint_manager_node_mission_selective,,y,54.904
planning,waypoint_manager_node_mission_selective,,y,54.644
planning,waypoint_manager_node_mission_selective,,y,57.237
planning,waypoint_manager_node_mission_selective,,y,52.635
planning,waypoint_manager_node_mission_selective,,y,65.693
planning,waypoint_manager_node_mission_selective,,y,50.987
planning,waypoint_manager_node_mission_selective,,y,68.267
planning,waypoint_manager_node_mission_selective,,y,50.587
planning,waypoint_manager_node_mission_selective,,y,53.283
planning,waypoint_manager_node_mission_selective,,y,57.142
planning,waypoint_manager_node_mission_selective,,y,118.764
planning,waypoint_manager_node_mission_selective,,y,62.878
planning,waypoint_manager_node_mission_selective,,y,95.695
planning,waypoint_manager_node_mission_selective,,y,54.906
planning,waypoint_manager_node_mission_selective,,y,81.111
planning,waypoint_manager_node_mission_selective,,y,56.528
planning,waypoint_manager_node_mission_selective,,y,49.637
planning,waypoint_manager_node_mission_selective,,y,91.749
planning,waypoint_manager_node_mission_selective,,y,49.481
planning,waypoint_manager_node_mission_selective,,y,56.965
planning,waypoint_manager_node_mission_selective,,y,54.131
planning,waypoint_manager_node_mission_selective,,y,52.917
planning,waypoint_manager_node_mission_selective,,y,56.419
planning,waypoint_manager_node_mission_selective,,y,49.899
planning,waypoint_manager_node_mission_selective,,y,44.115
planning,waypoint_manager_node_mission_selective,,y,138.972
planning,waypoint_manager_node_mission_selective,,y,70.44
planning,waypoint_manager_node_mission_selective,,y,87.113
planning,waypoint_manager_node_mission_selective,,y,62.746
planning,waypoint_manager_node_mission_selective,,y,51.078
planning,waypoint_manager_node_mission_selective,,y,55.41
planning,waypoint_manager_node_mission_selective,,y,55.274
planning,waypoint_manager_node_mission_selective,,y,45.337
planning,waypoint_manager_node_mission_selective,,y,55.682
planning,waypoint_manager_node_mission_selective,,y,57.228
planning,waypoint_manager_node_mission_selective,,y,44.169
planning,waypoint_manager_node_mission_selective,,y,534.646
planning,waypoint_manager_node_mission_selective,,y,56.694
planning,waypoint_manager_node_mission_selective,,y,71.409
planning,waypoint_manager_node_mission_selective,,y,52.471
planning,waypoint_manager_node_mission_selective,,y,64.732
planning,waypoint_manager_node_mission_selective,,y,45.393
planning,waypoint_manager_node_mission_selective,,y,51.811
planning,waypoint_manager_node_mission_selective,,y,68.724
planning,waypoint_manager_node_mission_selective,,y,44.33
planning,waypoint_manager_node_mission_selective,,y,49.148
planning,waypoint_manager_node_mission_selective,,y,55.035
planning,waypoint_manager_node_mission_selective,,y,57.249
planning,waypoint_manager_node_mission_selective,,y,56.018
planning,waypoint_manager_node_mission_selective,,y,53.09
planning,waypoint_manager_node_mission_selective,,y,59.985
planning,waypoint_manager_node_mission_selective,,y,60.55
planning,waypoint_manager_node_mission_selective,,y,52.015
planning,waypoint_manager_node_mission_selective,,y,55.791
planning,waypoint_manager_node_mission_selective,,y,58.333
planning,waypoint_manager_node_mission_selective,,y,51.806
planning,waypoint_manager_node_mission_selective,,y,61.131
planning,waypoint_manager_node_mission_selective,,y,60.616
planning,waypoint_manager_node_mission_selective,,y,53.29
planning,waypoint_manager_node_mission_selective,,y,52.128
planning,waypoint_manager_node_mission_selective,,y,55.719
planning,waypoint_manager_node_mission_selective,,y,51.587
planning,waypoint_manager_node_mission_selective,,y,46.234
planning,waypoint_manager_node_mission_selective,,y,64.464
planning,waypoint_manager_node_mission_selective,,y,51.521
planning,waypoint_manager_node_mission_selective,,y,58.422
planning,waypoint_manager_node_mission_selective,,y,59.336
planning,waypoint_manager_node_mission_selective,,y,58.049
planning,waypoint_manager_node_mission_selective,,y,47.767
planning,waypoint_manager_node_mission_selective,,y,53.901
planning,waypoint_manager_node_mission_selective,,y,67.192
planning,waypoint_manager_node_mission_selective,,y,71.29
planning,waypoint_manager_node_mission_selective,,y,83.824
planning,waypoint_manager_node_mission_selective,,y,66.903
planning,waypoint_manager_node_mission_selective,,y,62.851
planning,waypoint_manager_node_mission_selective,,y,68.692
planning,waypoint_manager_node_mission_selective,,y,69.117
planning,waypoint_manager_node_mission_selective,,y,93.313
planning,waypoint_manager_node_mission_selective,,y,66.046
planning,waypoint_manager_node_mission_selective,,y,51.863
planning,waypoint_manager_node_mission_selective,,y,58.624
planning,waypoint_manager_node_mission_selective,,y,71.535
planning,waypoint_manager_node_mission_selective,,y,63.539
planning,waypoint_manager_node_mission_selective,,y,52.036
planning,waypoint_manager_node_mission_selective,,y,52.762
planning,waypoint_manager_node_mission_selective,,y,79.425
planning,waypoint_manager_node_mission_selective,,y,93.025
planning,waypoint_manager_node_mission_selective,,y,58.673
planning,waypoint_manager_node_mission_selective,,y,58.759
planning,waypoint_manager_node_mission_selective,,y,51.158
planning,waypoint_manager_node_mission_selective,,y,66.608
planning,waypoint_manager_node_mission_selective,,y,75.672
planning,waypoint_manager_node_mission_selective,,y,50.853
planning,waypoint_manager_node_mission_selective,,y,54.404
planning,waypoint_manager_node_mission_selective,,y,51.559
planning,waypoint_manager_node_mission_selective,,y,75.643
planning,waypoint_manager_node_mission_selective,,y,78.567
planning,waypoint_manager_node_mission_selective,,y,65.872
planning,waypoint_manager_node_mission_selective,,y,94.606
planning,waypoint_manager_node_mission_selective,,y,111.045
planning,waypoint_manager_node_mission_selective,,y,49.444
planning,waypoint_manager_node_mission_selective,,y,76.537
planning,waypoint_manager_node_mission_selective,,y,48.715
planning,waypoint_manager_node_mission_selective,,y,47.381
planning,waypoint_manager_node_mission_selective,,y,55.204
planning,waypoint_manager_node_mission_selective,,y,64.117
planning,waypoint_manager_node_mission_selective,,y,61.22
planning,waypoint_manager_node_mission_selective,,y,57.438
planning,waypoint_manager_node_mission_selective,,y,64.93
planning,waypoint_manager_node_mission_selective,,y,65.073
planning,waypoint_manager_node_mission_selective,,y,76.501
planning,waypoint_manager_node_mission_selective,,y,73.414
planning,waypoint_manager_node_mission_selective,,y,49.678
planning,waypoint_manager_node_mission_selective,,y,56.419
planning,waypoint_manager_node_mission_selective,,y,50.749
planning,waypoint_manager_node_mission_selective,,y,56.316
planning,waypoint_manager_node_mission_selective,,y,85.637
planning,waypoint_manager_node_mission_selective,,y,58.272
planning,waypoint_manager_node_mission_selective,,y,84.126
planning,waypoint_manager_node_mission_selective,,y,61.342
planning,waypoint_manager_node_mission_selective,,y,48.544
planning,waypoint_manager_node_mission_selective,,y,48.296
planning,waypoint_manager_node_mission_selective,,y,48.541
planning,waypoint_manager_node_mission_selective,,y,100.968
planning,waypoint_manager_node_mission_selective,,y,60.574
planning,waypoint_manager_node_mission_selective,,y,53.347
planning,waypoint_manager_node_mission_selective,,y,83.562
planning,waypoint_manager_node_mission_selective,,y,67.356
planning,waypoint_manager_node_mission_selective,,y,59.301
planning,waypoint_manager_node_mission_selective,,y,66.654
planning,waypoint_manager_node_mission_selective,,y,64.364
planning,waypoint_manager_node_mission_selective,,y,69.091
planning,waypoint_manager_node_mission_selective,,y,51.491
planning,waypoint_manager_node_mission_selective,,y,68.407
planning,waypoint_manager_node_mission_selective,,y,53.415
planning,waypoint_manager_node_mission_selective,,y,62.225
planning,waypoint_manager_node_mission_selective,,y,72.472
planning,waypoint_manager_node_mission_selective,,y,58.254
planning,waypoint_manager_node_mission_selective,,y,72.015
planning,waypoint_manager_node_mission_selective,,y,92.277
planning,waypoint_manager_node_mission_selective,,y,78.627
planning,waypoint_manager_node_mission_selective,,y,74.073
planning,waypoint_manager_node_mission_selective,,y,41.697
planning,waypoint_manager_node_mission_selective,,y,47.844
planning,waypoint_manager_node_mission_selective,,y,50.263
planning,waypoint_manager_node_mission_selective,,y,68.897
planning,waypoint_manager_node_mission_selective,,y,59.298
planning,waypoint_manager_node_mission_selective,,y,56.43
