# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
3689.6305658; -1863.8898812; -411.6249619; -1.5561947; 0.0000071; 60.0378445; 0.4440071
3691.6303656; -1861.8902948; -411.5957488; -1.5561811; 0.0000066; 60.0526321; 0.4416648
3693.6301653; -1859.8907088; -411.5665093; -1.5561683; 0.0000062; 60.0673381; 0.4393353
3695.6299651; -1857.8911231; -411.5372451; -1.5561564; 0.0000057; 60.0819630; 0.4370183
3697.6297649; -1855.8915378; -411.5079580; -1.5561454; 0.0000053; 60.0965072; 0.4347139
3699.6295646; -1853.8919529; -411.4786498; -1.5561352; 0.0000048; 60.1109712; 0.4324219
3701.6293644; -1851.8923682; -411.4493222; -1.5561260; 0.0000044; 60.1253555; 0.4301422
3703.6291642; -1849.8927837; -411.4199771; -1.5561177; 0.0000039; 60.1396605; 0.4278749
3705.6289639; -1847.8931995; -411.3906162; -1.5561102; 0.0000035; 60.1538868; 0.4256198
3707.6287637; -1845.8936155; -411.3612413; -1.5561037; 0.0000031; 60.1680347; 0.4233769
3709.6285634; -1843.8940317; -411.3318542; -1.5560980; 0.0000026; 60.1821048; 0.4211460
3711.6283632; -1841.8944480; -411.3024566; -1.5560932; 0.0000022; 60.1960975; 0.4189272
3713.6281630; -1839.8948644; -411.2730504; -1.5560894; 0.0000017; 60.2100133; 0.4167203
3715.6279627; -1837.8952810; -411.2436374; -1.5560864; 0.0000013; 60.2238525; 0.4145254
3717.6277625; -1835.8956976; -411.2142192; -1.5560843; 0.0000008; 60.2376157; 0.4123422
3719.6275623; -1833.8961143; -411.1847978; -1.5560831; 0.0000004; 60.2513033; 0.4101708
3721.6273620; -1831.8965310; -411.1553748; -1.5560828; -0.0000001; 60.2649157; 0.4080111
3723.6271618; -1829.8969477; -411.1259521; -1.5560833; -0.0000005; 60.2784535; 0.4058631
3725.6269616; -1827.8973643; -411.0965314; -1.5560848; -0.0000010; 60.2919169; 0.4037266
