x,y,z,
123.61,-0.475424,0.0217071,
97.5157,9.58285,1.30421,
132.705,-3.16769,0.0687639,
127.654,-1.37353,0.0865539,
100.552,9.31911,1.25713,
136.564,-4.55387,0.174574,
130.578,-1.71038,0.155205,
102.357,9.21633,1.16905,
119.024,5.28508,0.845801,
132.622,-1.38221,0.27488,
127.795,1.28777,0.483527,
-158.564,-36.2389,-0.745249,
115.59,6.95431,1.40027,
130.623,2.03248,0.993621,
123.194,4.73229,1.14506,
118.105,6.46788,1.48527,
153.553,-8.25399,2.21029,
147.878,-5.50858,1.59585,
120.837,6.32778,2.17397,
135.856,0.526428,1.61521,
150.161,-5.89787,2.17438,
-155.145,-33.4062,-0.718099,
138.174,0.0798486,2.13671,
158.727,-165.969,-0.903757,
160.449,-166.568,-0.889294,
153.648,-164.18,-0.989502,
-152.173,-31.7702,-0.822602,
177.897,-171.399,-0.0205721,
166.521,-166.423,-0.833238,
160.204,-163.477,-0.878935,
176.915,-168.471,-0.329952,
164.288,-163.448,-0.816327,
178.983,-168.519,-0.157744,
166.327,-163.584,-0.832116,
180.626,-168.095,-0.0339246,
176.483,-165.942,-0.487359,
169.638,-162.742,-0.80481,
163.709,-160.578,-0.805043,
178.589,-166.523,-0.294766,
141.92,-207.335,0.730902,
166.466,-160.758,-0.803777,
180.872,-166.417,-0.107621,
169.811,-160.46,-0.800682,
163.343,-157.575,-0.768265,
172.363,-160.315,-0.777908,
167.617,-156.832,-0.765146,
182.168,-162.239,-0.279314,
175.547,-160.384,-0.697976,
139.995,-203.567,0.0209362,
184.156,-162.281,-0.0968104,
178.349,-160.659,-0.53947,
142.423,-203.067,0.08959,
167.017,-154.396,-0.732277,
181.995,-160.283,-0.380987,
175.949,-156.571,-0.782374,
169.532,-154.639,-0.719776,
184.619,-160.529,-0.150884,
178.523,-156.549,-0.706319,
186.041,-159.376,-0.0834026,
-133.568,-22.9322,-0.799577,
146.039,-200.152,0.0525364,
170.591,-150.219,-0.714368,
-131.391,-21.1687,-1.02541,
148.426,-199.665,0.136311,
-128.189,-21.125,-0.767197,
181.444,-154.374,-0.609238,
170.264,-148.128,-0.709372,
185.29,-154.225,-0.400625,
148.912,-197.91,0.00466853,
172.763,-148.695,-0.675644,
-126.936,-20.2965,-0.944692,
152.529,-196.117,0.0564206,
-125.575,-20.1564,-0.887136,
-131.267,-16.2775,-1.01518,
-121.403,-19.3752,-0.864009,
-127.63,-16.3229,-1.10017,
-119.069,-19.2317,-0.837752,
-124.61,-15.9957,-1.10526,
183.245,-148.419,-0.195733,
179.717,-144.293,-0.837022,
-121.624,-16.0368,-1.16499,
188.804,-148.364,-0.330863,
181.345,-144.861,-0.821301,
-118.304,-16.3916,-1.17702,
-124.69,-13.7452,-1.02293,
184.569,-145.48,-0.712314,
179.387,-142.221,-0.739467,
-121.499,-13.5053,-1.06379,
187.897,-145.624,-0.505143,
181.171,-142.534,-0.81361,
-118.634,-13.4673,-1.06093,
190.536,-145.627,-0.263773,
184.511,-142.527,-0.760616,
-116.027,-12.9888,-1.04093,
192.616,-145.356,-0.0600873,
187.571,-142.341,-0.60498,
181.482,-139.694,-0.77823,
-118.469,-10.4859,-0.934812,
-103.51,-17.7437,-0.769442,
183.619,-138.65,-0.823504,
-116.064,-10.6168,-0.941815,
-101.605,-17.0868,-1.10189,
187.719,-139.365,-0.654173,
-112.488,-10.5305,-1.02081,
-97.3798,-17.6689,-0.671227,
190.675,-138.903,-0.497516,
-88.4278,-18.0327,-0.500793,
-94.6148,-17.6904,-0.710434,
193.361,-139.585,-0.220429,
-85.5119,-18.054,-0.462861,
-92.4722,-16.6676,-1.05739,
-97.654,-13.835,-0.988519,
191.163,-136.56,-0.508232,
-109.242,-7.39943,-0.850172,
-94.492,-13.4718,-0.980869,
-78.8718,-18.1824,-0.432258,
-85.5174,-16.4768,-0.916759,
-91.9035,-13.2452,-0.983286,
-98.558,-10.4515,-0.924651,
-103.409,-7.54437,-0.849537,
-109.813,-4.51025,-0.684051,
-116.184,-0.593633,-0.351228,
-121.314,1.33478,-0.186946,
-179.539,-30.0915,0.0521434,
-184.365,-28.6798,1.10707,
-118.528,1.16057,-0.227488,
-123.17,3.13354,-0.0423594,
-166.251,-196.02,-0.0679175,
-188.257,-26.4632,2.24579,
-121.628,3.32187,-0.04193,
-162.317,-196.778,-0.302121,
-169.112,-193.145,-0.144878,
-154.312,-200.687,-0.323265,
-160.211,-196.643,-0.412924,
-166.684,-193.465,-0.257817,
-151.529,-199.662,-0.512787,
-157.429,-196.63,-0.528752,
-163.704,-193.402,-0.417533,
-148.284,-199.738,-0.587548,
-154.373,-196.572,-0.622313,
-160.404,-193.258,-0.560162,
-145.447,-199.691,-0.644387,
-151.664,-196.432,-0.694677,
-157.035,-193.642,-0.691127,
-141.369,-198.533,-0.814075,
-148.263,-196.438,-0.73082,
-153.845,-194.475,-0.259388,
-139.604,-199.511,-0.817951,
-145.431,-196.359,-0.739006,
-150.646,-192.813,-0.750953,
-135.177,-199.891,-0.803404,
-141.747,-196.283,-0.781331,
-148.499,-193.288,-0.717245,
-133.026,-199.395,-0.773595,
-139.652,-196.494,-0.776909,
-145.72,-193.64,-0.682688,
-130.636,-199.677,-0.768647,
-136.697,-196.718,-0.77164,
-142.734,-193.65,-0.632306,
-127.804,-199.67,-0.752683,
-132.663,-197.719,-0.763243,
-139.306,-194.421,-0.751159,
-123.925,-200.318,-0.768544,
-130.367,-197.067,-0.794995,
-136.609,-193.925,-0.816441,
-121.655,-199.666,-0.755894,
-127.507,-196.486,-0.823915,
-134.01,-193.11,-0.873518,
-118.452,-199.55,-0.757723,
-124.749,-196.619,-0.819986,
-130.415,-193.808,-0.933197,
-114.394,-200.545,-0.87285,
-120.656,-197.138,-0.802568,
-127.89,-194.705,-0.854415,
-112.541,-199.821,-0.905937,
-118.897,-197.015,-0.808677,
-124.618,-193.276,-0.919934,
-109.799,-199.378,-0.966003,
-115.499,-195.46,-0.90235,
-122.684,-194.483,-0.886153,
-105.478,-200.667,-0.948999,
-111.655,-197.593,-0.998415,
-117.992,-194.649,-0.913045,
-103.095,-199.543,-0.988086,
-110.133,-197.125,-1.0378,
-115.583,-192.501,-0.738464,
-100.829,-199.619,-0.95766,
-106.878,-195.363,-1.13959,
-175.924,-166.501,-0.735683,
-96.3633,-200.699,-0.894389,
-102.766,-197.812,-1.03565,
-108.414,-193.888,-0.927909,
-94.332,-199.627,-0.92911,
-100.581,-196.449,-1.03818,
-107.636,-193.558,-0.832512,
-91.5061,-199.375,-0.922337,
-97.8376,-197.306,-1.01192,
-186.508,-157.971,-0.738712,
-88.4232,-199.312,-0.896832,
-93.6789,-197.58,-0.968748,
-78.3617,-203.24,-0.776863,
-85.4133,-200.028,-0.779259,
-91.6895,-196.012,-0.991026,
-76.4697,-202.778,-0.805103,
-82.4719,-200.035,-0.74229,
-89.0183,-196.29,-0.957789,
-178.118,-158.345,-0.531752,
-79.6903,-199.324,-0.724015,
-84.2931,-197.18,-0.800107,
-91.4097,-194.139,-0.710747,
-75.9864,-200.149,-0.837742,
-82.4977,-197.622,-0.773934,
-67.325,-202.872,-0.884204,
-73.6739,-200.189,-0.807886,
-80.7988,-197.944,-0.758566,
-64.6095,-202.783,-0.883107,
-70.4556,-198.563,-0.796299,
-181.261,-152.088,-0.642942,
-82.3182,-194.168,-0.519778,
-66.4516,-199.864,-0.978768,
-73.3399,-197.095,-0.872164,
-57.8352,-202.981,-0.703489,
-64.6063,-200.365,-0.969321,
-71.6764,-197.824,-0.834428,
-55.5973,-202.523,-0.700404,
-61.774,-199.022,-0.997774,
-193.112,-143.352,-0.797722,
-72.7464,-194.04,-0.598984,
-57.3529,-200.781,-0.730511,
-64.0916,-197.433,-1.08432,
-196.478,-139.341,-0.758697,
-55.4708,-199.72,-0.728702,
-62.3965,-197.402,-1.06675,
-46.5908,-202.649,-0.681457,
-52.5313,-199.874,-0.710947,
-184.107,-142.189,-0.504283,
-43.8298,-202.79,-0.672759,
-49.85,-199.843,-0.69194,
-54.3531,-195.726,-0.794431,
-40.6429,-203.155,-0.669217,
-45.8404,-199.63,-0.710025,
-52.5843,-196.42,-0.765777,
-37.0924,-203.101,-0.668549,
-43.5215,-199.061,-0.711003,
-49.9685,-197.464,-0.722047,
-34.7741,-202.7,-0.641948,
-40.4702,-199.213,-0.727792,
-45.2863,-197.72,-0.724836,
-31.3141,-202.464,-0.623047,
-36.3362,-200.596,-0.700653,
-43.2425,-195.236,-0.449329,
-27.3604,-203.327,-0.586017,
-34.4674,-199.591,-0.655865,
-41.1814,-195.285,-0.710848,
-25.6806,-202.8,-0.558375,
-31.7665,-199.634,-0.620176,
-109.86,-222.565,2.36509,
-22.5535,-202.565,-0.540661,
-28.7138,-199.875,-0.565404,
-33.3512,-195.308,-0.405809,
-19.5148,-202.938,-0.523369,
-24.9102,-199.883,-0.532859,
-31.8261,-195.767,-0.502647,
-16.0022,-202.943,-0.561288,
-22.6598,-199.441,-0.515116,
-28.881,-197.773,-0.558147,
-13.5178,-202.802,-0.523953,
-19.516,-200.056,-0.484072,
-96.285,-222.549,1.10203,
-10.6749,-202.77,-0.518858,
-15.4151,-200.101,-0.54446,
-22.1484,-195.68,-0.52027,
-6.32168,-203.317,-0.623627,
-13.5957,-199.28,-0.534021,
-19.5378,-196.565,-0.480268,
-4.36695,-202.749,-0.644082,
-10.6738,-199.244,-0.500314,
-17.6446,-197.249,-0.458119,
-1.58646,-202.645,-0.633183,
-7.42879,-199.355,-0.507593,
-12.7665,-196.144,-0.526341,
1.18841,-202.555,-0.628418,
-3.98917,-200.24,-0.620928,
-10.7145,-195.995,-0.496229,
5.13075,-203.094,-0.629649,
-1.57022,-200.084,-0.600179,
-7.96847,-196.073,-0.491922,
7.33134,-202.782,-0.625071,
1.73892,-199.398,-0.599965,
-3.01691,-197.163,-0.598468,
10.4272,-202.747,-0.627425,
5.69383,-200.689,-0.61943,
-1.32075,-196.802,-0.581065,
14.7399,-203.397,-0.703422,
7.70963,-199.334,-0.588258,
1.27517,-196.75,-0.58614,
16.5095,-202.754,-0.675763,
10.257,-199.411,-0.583063,
3.15221,-196.314,-0.526577,
19.3269,-202.663,-0.658445,
13.5321,-199.128,-0.575768,
8.20961,-196.895,-0.528246,
22.2734,-202.448,-0.639963,
17.4632,-199.383,-0.655167,
10.4495,-196.379,-0.5281,
26.3382,-202.938,-0.771328,
19.3221,-200.007,-0.630119,
13.34,-196.391,-0.53558,
28.3125,-202.641,-0.754346,
23.0779,-198.705,-0.620458,
15.3591,-197.053,-0.516274,
31.3288,-202.503,-0.762439,
24.8655,-200.291,-0.568833,
19.7153,-197.252,-0.654092,
34.2313,-202.637,-0.770081,
28.7394,-200.216,-0.708036,
22.4369,-196.203,-0.631175,
37.8691,-202.657,-0.717368,
31.4717,-199.099,-0.740846,
24.8879,-196.549,-0.581245,
40.3262,-202.379,-0.721579,
34.3265,-200.115,-0.713278,
29.3616,-197.662,-0.765812,
43.3264,-202.597,-0.739214,
38.5985,-200.45,-0.676684,
31.8574,-196.095,-0.755392,
47.4392,-203.282,-0.861227,
40.424,-199.437,-0.702379,
34.5743,-196.071,-0.777162,
49.4511,-202.552,-0.854124,
43.6249,-199.693,-0.684972,
36.4011,-196.329,-0.779201,
31.9628,-193.597,-0.510136,
46.5321,-199.393,-0.708655,
40.9251,-197.484,-0.681484,
33.4566,-193.786,-0.600081,
49.6838,-199.889,-0.884047,
43.0152,-197.441,-0.67866,
-34.5269,-220.547,0.137656,
-40.8636,-218.561,0.0468895,
45.6501,-195.116,-0.695769,
41.8387,-193.89,-0.50451,
-37.7448,-218.07,0.0539495,
50.9091,-196.275,-0.986717,
43.3474,-193.87,-0.44488,
-34.7832,-218.789,0.191742,
-19.79,-222.6,1.14362,
45.2975,-194.344,-0.730493,
-31.6184,-218.814,0.0123727,
-17.1602,-222.964,1.99457,
-22.7796,-220.951,0.0985264,
-27.8407,-218.472,0.0536016,
-194.508,-89.4058,-0.658578,
-19.0281,-221.089,0.431332,
-25.6628,-218.222,0.0785165,
-10.7023,-222.185,0.713731,
-16.5866,-221.464,0.639549,
-211.357,-136.512,0.308255,
-8.90991,-222.016,0.410277,
-193.574,-85.3246,-0.636427,
-200.56,-83.3693,-0.310616,
-3.1351,-222.227,0.724853,
-10.102,-220.798,0.297844,
-196.412,-82.383,-0.739211,
-1.87019,-222.115,0.555707,
-7.57666,-221.586,0.666839,
-193.779,-82.5864,-0.687295,
-199.455,-80.32,-0.729742,
-5.12575,-221.014,0.599951,
103.181,-208.64,-0.579836,
-22.3837,8.9073,0.485245,
-0.71787,-221.858,0.491404,
-216.294,-127.28,2.16922,
-194.61,-80.3478,-0.697926,
-199.258,-75.9413,-0.416569,
-139.881,-217.593,3.01938,
-16.4041,8.52717,0.514093,
-196.206,-77.7411,-0.819473,
-212.011,-127.351,0.11517,
-187.643,-79.8402,-0.807875,
-209.704,-134.084,0.0316157,
-209.181,-136.723,0.0649765,
52.9831,-194.091,-0.723082,
52.574,-196.597,-0.985892,
1.35398,-221.716,0.481332,
-196.073,-79.9682,-0.779736,
-17.9511,-218.921,0.00103046,
-202.502,-70.6028,-0.2991,
55.0452,-194.141,-0.707998,
-199.622,-73.5833,-0.630547,
55.3151,-197.499,-0.956813,
52.5623,-199.401,-0.917562,
4.43787,-221.382,0.491798,
52.2055,-202.596,-0.845557,
145.331,-184.307,-0.935232,
7.73696,-222.024,0.219043,
-13.7864,-218.76,0.0834639,
-211.862,-122.765,0.034341,
-13.5633,-220.482,0.0800883,
-200.836,-68.8048,-0.40039,
-200.082,-70.0507,-0.511339,
-12.9769,-222.519,0.809293,
-2.11489,8.75765,0.47362,
-196.486,-73.3496,-0.806254,
59.3981,-200.094,-0.978349,
122.157,-208.249,-0.226462,
55.1588,-200.147,-0.888861,
55.342,-202.629,-0.848321,
-187.245,-40.7048,-0.0738909,
-193.597,-76.3509,-0.795654,
88.2958,5.53535,0.0684575,
10.4441,-221.643,0.429403,
-196.491,-67.2858,-0.633363,
-184.323,-37.6292,-0.134941,
175.581,-31.6467,0.30244,
8.25676,-221.857,0.449482,
-209.708,-126.186,0.0144778,
-215.008,-125.414,0.791705,
82.5364,-194.767,-1.06306,
-173.688,-198.458,3.01369,
-212.107,-124.474,0.0807217,
13.4298,-221.347,0.362554,
-193.244,-73.516,-0.82967,
-209.922,-125.897,0.0321683,
17.6569,-220.57,0.0890762,
124.323,-208.376,-0.150127,
-195.322,-71.6725,-0.809542,
19.4318,-221.198,0.436459,
-187.367,-73.445,-0.890292,
0.3999,8.87385,0.0921477,
22.4544,-221.115,0.460442,
-184.529,-73.4731,-0.869324,
4.54264,8.71693,0.561843,
25.3642,-220.814,0.419441,
-201.689,-64.5887,-0.0917573,
-186.99,-70.6648,-0.900478,
-193.485,-67.2414,-0.791289,
115.641,-199.475,-0.986305,
-185.385,-70.9302,-0.877758,
-190.448,-67.3526,-0.812548,
20.6717,3.89102,0.0158043,
-201.582,-62.6854,-0.0144007,
-216.875,-112.424,1.36227,
-193.312,-64.6808,-0.757335,
-179.814,-69.2699,-0.916028,
-214.423,-112.23,0.415115,
-190.275,-64.8567,-0.831169,
19.3588,8.05096,0.0795104,
-21.8109,-194.119,0.0437645,
-188.562,-65.0197,-0.807747,
22.125,8.39151,0.0854899,
-20.9105,-193.888,0.058225,
-184.379,-64.5436,-0.878341,
25.0814,8.18493,0.593125,
-197.557,-59.0328,-0.267071,
-182.147,-64.2201,-0.887024,
-187.347,-61.5019,-0.825485,
-193.404,-58.7059,-0.567888,
38.8825,5.91592,0.00528219,
-184.517,-61.4548,-0.872517,
-11.2687,-193.315,0.0480721,
139.269,-199.482,-0.367436,
-182.484,-61.907,-0.923592,
-217.116,-103.372,1.33717,
43.7371,5.38264,0.0498806,
37.4755,7.42974,0.208931,
-213.535,-104.772,0.249248,
47.6113,5.80284,0.0138917,
-176.529,-60.4179,-1.16327,
-0.625506,-192.948,0.15612,
-187.726,-56.7334,-0.821018,
43.0826,7.50742,0.118729,
-178.656,-58.3246,-1.09415,
-185.113,-56.1697,-0.881291,
46.2846,7.56386,0.23922,
-176.883,-58.4656,-1.1686,
-181.515,-55.428,-1.00142,
-187.353,-52.2362,-0.737384,
-193.889,-50.8517,-0.170831,
58.6157,5.79848,0.0122296,
-184.463,-52.5282,-0.880409,
10.242,-193.123,0.14685,
61.8293,5.09521,0.188448,
-181.463,-52.2911,-0.959073,
-216.563,-94.3697,1.3025,
-172.745,-55.5677,-1.14116,
58.5532,7.34063,0.183345,
-213.673,-95.7027,0.274107,
67.6479,5.26172,0.0827566,
61.6665,7.50892,0.162011,
-212.039,-95.3451,0.0672523,
-187.868,-46.6248,-0.441061,
63.6034,7.16283,0.106875,
-179.652,-50.2368,-0.970742,
-184.328,-46.3613,-0.651821,
-189.821,-44.2638,-0.103317,
-175.471,-49.3107,-1.00491,
-181.558,-46.8598,-0.81246,
-188.395,-43.7001,-0.205452,
-173.488,-49.8804,-1.04448,
80.2599,5.79106,0.0243135,
-184.56,-43.4792,-0.49698,
67.584,9.53421,1.21973,
83.0742,5.86526,0.0134043,
-181.401,-43.5975,-0.709631,
-216.129,-86.8454,1.89653,
85.2269,5.51283,0.0941371,
-178.529,-43.9822,-0.850356,
-184.471,-40.4741,-0.315234,
-169.977,-45.7623,-0.623732,
82.4572,7.04466,0.138445,
-181.77,-39.914,-0.508192,
91.5168,5.5606,0.0596168,
84.2702,6.35412,0.0688706,
-178.51,-40.3095,-0.758802,
-214.125,-82.4937,1.20561,
88.5436,7.50613,0.304839,
81.7307,9.85879,0.946546,
-182.209,-37.7602,-0.326239,
-167.032,-42.6325,-0.626476,
85.5808,9.8327,1.26971,
-178.478,-37.6455,-0.606189,
-183.843,-35.8181,-0.054359,
88.5966,9.79663,1.19565,
103.235,4.80145,0.103116,
-181.048,-34.5008,-0.185485,
91.3623,9.77587,1.15784,
106.745,4.06849,0.190193,
-178.027,-34.4526,-0.408245,
-163.871,-40.4413,-0.519178,
109.646,4.341,0.277912,
102.672,8.22382,0.88088,
-180.896,-32.4549,-0.0357654,
112.449,4.21875,0.323905,
106.558,7.98725,1.06376,
-178.324,-31.4955,-0.164313,
114.299,3.61599,0.277883,
109.596,7.84246,1.26253,
-176.056,-31.6615,-0.345182,
-160.429,-37.3301,-0.727927,
112.144,7.47018,1.27816,
106.434,9.39432,2.39345,
-177.861,-29.7376,-0.061609,
-164.157,-34.3867,-0.981388,
108.36,9.0848,2.39733,
-176.841,-29.792,-0.14232,
-160.426,-34.3382,-1.09462,
132.583,1.69324,1.22351,
127.478,3.61351,1.26452,
-157.883,-35.198,-0.857406,
-163.963,-31.5767,-0.914511,
130.216,3.44459,2.07048,
-174.457,-26.1201,-0.0492245,
-160.456,-31.1528,-1.01264,
169.272,-172.577,-0.57926,
163.444,-169.728,-0.843235,
-158.124,-31.227,-1.0574,
172.659,-172.236,-0.402784,
165.948,-168.589,-0.834418,
-153.906,-32.2917,-0.882575,
175.457,-172.533,-0.168323,
170.38,-168.424,-0.712561,
-171.742,-23.7862,-0.0418048,
-158.237,-28.884,-0.98135,
172.58,-169.802,-0.53534,
-149.91,-30.0322,-0.749168,
-154.43,-28.493,-1.08549,
-161.522,-26.7518,-0.821279,
169.157,-166.769,-0.804351,
-152.126,-28.2384,-1.11637,
-157.676,-26.8752,-0.927915,
171.69,-166.919,-0.265431,
-148.394,-29.0937,-0.831906,
-154.474,-25.2796,-0.961997,
-160.726,-22.4601,-0.657823,
-146.151,-28.3635,-0.811276,
-152.063,-25.2853,-1.00423,
-157.796,-22.6279,-0.297356,
172.678,-162.302,-0.782862,
-148.496,-25.2291,-1.07894,
-154.577,-22.5688,-0.849741,
175.447,-163.289,-0.638855,
-145.85,-25.6866,-1.13168,
-151.203,-22.7723,-0.923132,
178.509,-163.536,-0.434725,
-142.442,-26.2206,-0.718269,
-148.474,-22.6308,-0.979543,
-154.394,-19.3069,-0.674387,
-139.927,-25.4743,-0.708953,
169.426,-157.662,-0.777098,
-151.443,-19.4265,-0.774885,
-137.695,-24.0764,-0.668854,
173.66,-156.564,-0.803895,
-148.269,-19.5545,-0.864952,
-155.45,-15.5072,-0.335764,
-139.689,-22.4501,-1.05952,
-145.743,-20.2982,-0.938346,
-151.905,-16.4348,-0.557604,
-136.216,-23.5349,-0.788135,
173.124,-154.397,-0.74849,
-149.275,-16.9481,-0.69306,
-155.833,-14.777,-0.255937,
175.215,-154.465,-0.781333,
-144.642,-15.7119,-0.467459,
-151.517,-13.4729,-0.333269,
179.491,-154.837,-0.195704,
172.692,-151.72,-0.697458,
-149.123,-13.7799,-0.461165,
-133.579,-19.8692,-1.10658,
176.826,-150.243,-0.843062,
-145.269,-13.7691,-0.63118,
-131.68,-19.5258,-1.11709,
178.789,-150.608,-0.814972,
-142.537,-13.8078,-0.703634,
-149.228,-10.7823,-0.209469,
181.539,-151.658,-0.672051,
176.344,-148.349,-0.781876,
-145.75,-10.3281,-0.353064,
-150.126,-8.79192,-0.0685247,
178.195,-148.481,-0.821414,
-142.604,-10.4793,-0.473095,
-148.178,-8.08102,-0.0807397,
181.48,-148.917,-0.779274,
-139.471,-10.7126,-0.592122,
-145.261,-7.62043,-0.148717,
-130.264,-13.5464,-0.921039,
-115.409,-18.5427,-0.920062,
-142.815,-7.37069,-0.216478,
-127.225,-13.4481,-0.989574,
-112.423,-18.4612,-0.882579,
-140.815,-7.56004,-0.300184,
-144.3,-5.65422,-0.0212264,
-110.691,-18.385,-0.861923,
-116.638,-15.1868,-1.12764,
-143.034,-5.70882,-0.0724992,
-107.092,-18.0114,-0.723544,
-112.508,-15.9789,-1.25914,
-139.434,-4.70641,-0.125757,
-103.345,-18.0037,-0.908666,
-110.34,-16.8631,-1.28547,
-136.361,-4.56622,-0.210802,
-122.389,-11.6628,-0.937071,
-106.357,-17.5073,-0.777054,
-112.517,-13.3884,-1.15301,
-138.327,-2.44319,-0.0344116,
-123.895,-7.33867,-0.754092,
-109.56,-13.4369,-1.15387,
-136.295,-2.58674,-0.0582578,
-121.258,-7.51801,-0.775,
-107.698,-13.0756,-1.1237,
-133.507,-1.90246,-0.10151,
-118.28,-7.68472,-0.798529,
-103.276,-13.6448,-1.03742,
-109.631,-10.2969,-1.00064,
-114.615,-7.40823,-0.856941,
-100.924,-13.4189,-1.02839,
-107.011,-10.6323,-1.01245,
-112.028,-7.62716,-0.861075,
-118.283,-3.80971,-0.550589,
-103.326,-10.5587,-0.94146,
-130.544,0.172672,-0.00737861,
-115.602,-4.60769,-0.666801,
-100.282,-10.4023,-0.930616,
-107.421,-8.18411,-0.890367,
-112.768,-4.30822,-0.655692,
-118.56,-1.764,-0.412126,
-124.404,1.52172,-0.138327,
-181.444,-31.1663,0.123807,
-186.53,-29.3868,2.1168,
-157.511,-201.91,-0.0957084,
-162.378,-198.932,-0.116141,
-148.522,-205.198,-0.144685,
-153.791,-202.836,-0.153558,
-160.481,-199.586,-0.161396,
-145.151,-205.552,-0.270299,
-151.518,-202.576,-0.273749,
-157.638,-199.468,-0.30548,
-142.501,-205.63,-0.362139,
-148.651,-202.495,-0.385564,
-133.556,-208.651,-0.343028,
-139.56,-205.461,-0.477428,
-145.598,-202.482,-0.466716,
-130.536,-208.436,-0.424787,
-135.197,-206.826,-0.480111,
-142.946,-203.28,-0.548851,
-126.433,-209.631,-0.450554,
-133.483,-205.875,-0.580932,
-139.396,-202.495,-0.697749,
-124.658,-208.792,-0.541709,
-129.526,-205.152,-0.272118,
-136.616,-202.486,-0.764867,
-121.295,-208.462,-0.594552,
-127.758,-205.72,-0.667521,
-132.962,-202.33,-0.77084,
-118.614,-208.523,-0.612127,
-124.151,-205.27,-0.745027,
-130.548,-202.395,-0.778638,
-114.904,-208.211,-0.730468,
-121.629,-205.45,-0.742986,
-126.821,-202.471,-0.805166,
-112.187,-208.574,-0.721906,
-118.091,-204.307,-0.835285,
-124.387,-202.231,-0.785643,
-109.647,-208.51,-0.733888,
-115.383,-205.443,-0.823937,
-121.625,-202.495,-0.766681,
-106.056,-208.424,-0.755465,
-112.607,-205.316,-0.828938,
-117.286,-203.362,-0.815625,
-103.499,-208.359,-0.755467,
-108.55,-204.939,-0.802224,
-115.518,-203.001,-0.814713,
-100.661,-208.447,-0.748665,
-106.453,-205.34,-0.81415,
-112.859,-202.753,-0.805206,
-97.0689,-208.269,-0.776386,
-103.604,-205.387,-0.815037,
-109.625,-202.59,-0.839003,
-94.5463,-208.282,-0.765345,
-99.5434,-205.656,-0.803462,
-106.271,-203.013,-0.833433,
-91.745,-208.696,-0.739799,
-97.5149,-205.364,-0.787316,
-103.702,-202.545,-0.86904,
-87.9422,-208.055,-0.754781,
-94.6205,-205.502,-0.787141,
-100.66,-202.713,-0.833736,
-85.7539,-208.471,-0.731458,
-90.4995,-206.543,-0.77505,
-97.1423,-203.102,-0.808116,
-82.629,-208.487,-0.703695,
-88.386,-205.554,-0.731324,
-94.661,-202.52,-0.828423,
-78.5765,-207.94,-0.756838,
-85.6081,-205.609,-0.719524,
-91.3783,-202.625,-0.817819,
-76.5602,-208.401,-0.740601,
-82.7214,-205.477,-0.693206,
-87.8855,-203.238,-0.726354,
-73.7016,-208.513,-0.732851,
-79.143,-205.716,-0.73965,
-85.434,-202.693,-0.722492,
-70.7347,-208.425,-0.731553,
-76.66,-205.856,-0.736068,
-82.4539,-202.451,-0.708559,
-67.4237,-208.349,-0.803299,
-73.5487,-205.517,-0.738744,
-57.8824,-212.363,-0.582573,
-64.5561,-208.343,-0.810663,
-69.7748,-205.719,-0.830351,
-55.0658,-211.493,-0.600316,
-61.4143,-208.671,-0.79398,
-67.5868,-205.446,-0.843558,
-73.7024,-202.751,-0.758645,
-58.0432,-208.185,-0.739068,
-64.6635,-205.503,-0.850919,
-69.2389,-203.76,-0.847154,
-55.7005,-208.477,-0.722089,
-60.4818,-206.37,-0.739246,
-46.3062,-211.939,-0.605914,
-52.4346,-208.617,-0.695786,
-58.4273,-205.466,-0.716631,
-43.4701,-211.22,-0.613644,
-48.4265,-207.601,-0.743527,
-55.629,-205.539,-0.712744,
-61.7303,-202.439,-0.900046,
-46.5262,-208.386,-0.740961,
-52.6386,-205.57,-0.700145,
-37.0412,-212.296,-0.588487,
-43.6002,-208.588,-0.725234,
-48.9954,-205.494,-0.710344,
-34.2327,-211.505,-0.598552,
-40.6542,-208.339,-0.706567,
-46.5989,-205.498,-0.711608,
-52.7485,-202.604,-0.694174,
-36.9863,-208.312,-0.727041,
-43.633,-205.508,-0.709921,
-48.3981,-203.493,-0.680589,
-34.6329,-208.324,-0.709837,
-39.5159,-205.96,-0.705664,
-25.3202,-211.966,-0.620834,
-31.7516,-208.69,-0.674968,
-37.5118,-205.548,-0.684648,
-22.4294,-211.316,-0.615048,
-27.3867,-207.47,-0.720028,
-34.6443,-205.47,-0.684464,
-19.7993,-211.436,-0.571469,
-25.531,-208.369,-0.718524,
-31.7647,-205.631,-0.686046,
-15.8568,-212.243,-0.600495,
-22.6908,-208.575,-0.697503,
-27.9251,-205.23,-0.668431,
-13.1282,-211.545,-0.585006,
-20.1147,-209.095,-0.401138,
-25.6802,-205.358,-0.658646,
-10.4373,-211.433,-0.547291,
-15.9451,-208.006,-0.716126,
-22.6188,-205.413,-0.66338,
-7.64692,-211.278,-0.505158,
-13.7668,-208.517,-0.684442,
-18.5919,-206.154,-0.711651,
-4.55096,-212.132,-0.622345,
-10.6529,-208.616,-0.655189,
-16.379,-205.122,-0.664616,
-1.6745,-211.522,-0.622454,
-7.61975,-208.468,-0.622678,
-13.6895,-205.358,-0.662242,
1.23425,-211.387,-0.60878,
-4.42304,-208.329,-0.732193,
-10.6553,-205.308,-0.657534,
5.72717,-212.119,-0.615246,
